id_for_matlab;hhid;training;lnpercapitaconsumption;groupprediction;groupprediction2
4091;127709511;0;;6.344827934;6.344692294
4092;395604511;0;;5.889616022;5.893223903
4093;312308511;0;;6.644789304;6.6439536
4094;287908911;0;;4.880258723;4.882133682
4095;147711111;0;;5.987336383;5.989003141
4096;93204411;0;;5.463235324;5.461849293
4097;129107911;0;;5.070109623;5.071184691
4098;334803511;0;;5.569533327;5.571572212
4099;400908211;0;;5.149712854;5.151084393
4100;273904511;0;;6.397940747;6.397408488
4101;222200611;0;;6.235395668;6.235055002
4102;305305111;0;;5.174824813;5.172103467
4103;194304011;0;;6.402770235;6.404990312
4104;197605311;0;;6.100003136;6.100531022
4105;204004011;0;;6.241833116;6.241135188
4106;271808911;0;;5.99801607;5.99745371
4107;278107311;0;;5.896392095;5.895221548
4108;154704511;0;;5.928488774;5.92715045
4109;300201711;0;;6.382878395;6.382012029
4110;15308211;0;;6.619631536;6.620047184
4111;313600711;0;;6.817999937;6.815852758
4112;261102511;0;;5.953782094;5.952739066
4113;319002211;0;;5.8791607;5.879146861
4114;10608911;0;;5.524960789;5.525106109
4115;81003211;0;;5.872606066;5.871009803
4116;209603311;0;;6.580423801;6.583512268
4117;126807811;0;;6.582288679;6.581627922
4118;60803511;0;;4.971065115;4.969205794
4119;220407811;0;;5.965114587;5.965647754
4120;222904811;0;;6.544454063;6.546155388
4121;233111211;0;;5.490455968;5.491055736
4122;86507811;0;;4.830715035;4.830106706
4123;145001111;0;;5.920572577;5.917559845
4124;257308211;0;;6.027967775;6.027781543
4125;295010711;0;;6.779342051;6.780264017
4126;279809211;0;;5.331880029;5.330905367
4127;37607711;0;;6.436799312;6.436540805
4128;303201611;0;;6.11696563;6.118582263
4129;55107411;0;;5.584149964;5.584099877
4130;341807511;0;;5.351966697;5.353398765
4131;41201011;0;;5.674111724;5.670595364
4132;116903011;0;;6.142909791;6.143361682
4133;92508711;0;;5.604163656;5.610507137
4134;22509611;0;;5.322795597;5.329119549
4135;119900211;0;;6.047417932;6.046629506
4136;101411411;0;;5.953017954;5.954219453
4137;222303311;0;;6.006859591;6.005592918
4138;263004411;0;;5.739225711;5.739399391
4139;11409511;0;;5.228755511;5.227482773
4140;14200811;0;;6.361246658;6.358763557
4141;62601011;0;;5.553631931;5.554058277
4142;109504411;0;;6.117627407;6.118600463
4143;143206411;0;;7.04922675;7.051248612
4144;236409011;0;;6.42209976;6.419664009
4145;369620711;0;;6.500649419;6.499822219
4146;38100111;0;;5.983227006;5.982471487
4147;88908211;0;;6.198099868;6.198116447
4148;117203411;0;;5.774456442;5.775391076
4149;291506411;0;;5.329593363;5.330393375
4150;270300711;0;;6.032977082;6.032187656
4151;284105811;0;;5.892032476;5.891271089
4152;265202711;0;;5.452423939;5.453605072
4153;94815411;0;;4.975254007;4.975002629
4154;319500411;0;;5.49465892;5.493451013
4155;175606611;0;;6.530748303;6.530607573
4156;96905311;0;;5.405772989;5.404514158
4157;306920211;0;;5.722644073;5.72218538
4158;199100611;0;;6.030091385;6.028164579
4159;167508111;0;;5.635611927;5.63687484
4160;395306611;0;;5.982809322;5.984583672
4161;116906411;0;;5.923901918;5.926493097
4162;287801111;0;;4.966052574;4.967716658
4163;143103311;0;;5.762250803;5.765711629
4164;264406811;0;;6.204905889;6.204500566
4165;92101811;0;;6.000726406;5.997739401
4166;299001512;0;;6.280619759;6.280676688
4167;270702911;0;;5.649205029;5.648353727
4168;97610111;0;;5.152570818;5.151979409
4169;356611911;0;;6.525021536;6.524078402
4170;229808311;0;;5.548854588;5.547753735
4171;271505411;0;;6.446320012;6.446079896
4172;334009311;0;;6.211968864;6.215349886
4173;338809511;0;;5.304368475;5.307133867
4174;334702411;0;;5.714531334;5.714004541
4175;252604111;0;;5.953604513;5.953710828
4176;395503611;0;;5.745734124;5.745978504
4177;175808911;0;;6.522099849;6.521732251
4178;31503511;0;;5.192311912;5.192377367
4179;62007211;0;;5.042808944;5.043367871
4180;288605811;0;;5.208588332;5.208201919
4181;285708811;0;;6.472104735;6.471559389
4182;129000111;0;;7.065552292;7.068463035
4183;270203611;0;;6.198237005;6.20013474
4184;173404011;0;;5.781251139;5.782427894
4185;214509311;0;;5.707476107;5.706698563
4186;44710111;0;;6.14415905;6.143289989
4187;13300611;0;;5.451366866;5.454691621
4188;20002211;0;;5.26321304;5.268729874
4189;308001611;0;;5.31318714;5.312192202
4190;386405411;0;;5.915743171;5.914993619
4191;48209711;0;;5.445864414;5.447254505
4192;257208511;0;;6.474449782;6.47354488
4193;265513411;0;;5.665697747;5.668933515
4194;14204111;0;;6.612245487;6.611180922
4195;21307011;0;;5.469015376;5.46773625
4196;143204711;0;;6.933695233;6.93156722
4197;182205911;0;;6.52982778;6.527798212
4198;133707611;0;;5.597869209;5.595844066
4199;64502511;0;;6.190353557;6.189764273
4200;293104311;0;;4.724879258;4.720384366
4201;330310611;0;;6.23428954;6.231686857
4202;177202011;0;;6.356947965;6.355088973
4203;173904811;0;;6.281773754;6.283117506
4204;287803811;0;;5.248761648;5.252188236
4205;339506011;0;;5.333425508;5.334117921
4206;339012311;0;;5.360471829;5.361686533
4207;26109711;0;;5.735993902;5.737729238
4208;149004411;0;;5.751552922;5.749228444
4209;79605111;0;;6.188257797;6.190278789
4210;304103911;0;;6.519314867;6.52086594
4211;206601111;0;;5.80962578;5.811565263
4212;257706311;0;;6.170407759;6.168625266
4213;96207711;0;;4.975254007;4.975002629
4214;329701111;0;;5.94970413;5.955778997
4215;234406911;0;;4.889558122;4.890846482
4216;17101111;0;;5.635905855;5.630750306
4217;382214011;0;;6.064287412;6.062751398
4218;84507811;0;;5.43688577;5.434859337
4219;8409711;0;;4.99715552;4.993790033
4220;257311011;0;;6.918289621;6.920152231
4221;227505911;0;;5.819440975;5.819566467
4222;169802112;0;;6.13499634;6.136007685
4223;288001811;0;;5.03430776;5.035961327
4224;58206111;0;;5.236205541;5.236719464
4225;49304011;0;;5.191955723;5.188481189
4226;331809711;0;;6.108823616;6.111355906
4227;317305311;0;;5.348206926;5.351164842
4228;403105811;0;;4.953050855;4.950682482
4229;313800911;0;;5.682902303;5.683246476
4230;123205011;0;;6.108573296;6.108858206
4231;38907811;0;;6.654757478;6.654129546
4232;152308111;0;;6.59211778;6.592003409
4233;207204511;0;;6.898996301;6.900304961
4234;370501711;0;;6.597434654;6.59749463
4235;84003611;0;;5.289922286;5.290648583
4236;186400911;0;;6.763271183;6.763010492
4237;278506411;0;;5.52940622;5.530262415
4238;70700611;0;;4.780909192;4.779038538
4239;70911411;0;;5.214179971;5.212103347
4240;235608211;0;;5.948214996;5.945309723
4241;91307211;0;;6.529543761;6.535357268
4242;385906811;0;;5.823644898;5.819456284
4243;197905111;0;;6.393295705;6.392963704
4244;284509511;0;;5.988498678;5.988292215
4245;3805111;0;;5.371461947;5.368948031
4246;380505111;0;;5.894435004;5.893922811
4247;88204011;0;;5.352546706;5.354298763
4248;222607211;0;;6.933900181;6.932543276
4249;237702511;0;;6.25129585;6.253420096
4250;149903911;0;;5.162324468;5.160841491
4251;164402811;0;;6.015943435;6.020760825
4252;132000611;0;;5.903649418;5.908755752
4253;116202811;0;;6.093662598;6.093491312
4254;362303811;0;;5.724036374;5.719923185
4255;156904933;0;;5.912878064;5.913515976
4256;162909611;0;;6.020327392;6.01930368
4257;189501511;0;;6.449932338;6.454019193
4258;12209311;0;;5.186842164;5.18798225
4259;225203612;0;;5.93532063;5.93506035
4260;304613211;0;;5.659245692;5.659304572
4261;297207511;0;;6.659351302;6.66168831
4262;347922711;0;;4.79910798;4.799219591
4263;70503211;0;;5.979647928;5.976564347
4264;296204511;0;;5.471906937;5.47374593
4265;96609111;0;;5.323477598;5.325196124
4266;216403811;0;;6.403190886;6.401760007
4267;337111111;0;;6.062197201;6.058008965
4268;287712811;0;;5.570173538;5.570130412
4269;21602111;0;;6.173890215;6.167551955
4270;390604311;0;;5.925698859;5.927250844
4271;383200811;0;;5.569773009;5.567430279
4272;261201511;0;;5.62783243;5.625688035
4273;301805611;0;;7.005519397;7.006454386
4274;262711911;0;;5.274424708;5.272329152
4275;293100811;0;;5.095831089;5.098250981
4276;333206811;0;;5.972370209;5.970852607
4277;351606011;0;;5.868352692;5.867108417
4278;66302711;0;;5.572791459;5.569388964
4279;247801512;0;;6.22764368;6.22869264
4280;328907511;0;;5.795868619;5.797160081
4281;256801911;0;;6.165623762;6.164017087
4282;156507611;0;;5.770063076;5.771291019
4283;66805511;0;;5.538195321;5.541905889
4284;9606011;0;;5.609451007;5.60915948
4285;290112811;0;;5.084016068;5.085834357
4286;136607711;0;;5.606022003;5.604891169
4287;338607711;0;;5.438371934;5.435906264
4288;41006711;0;;6.108422965;6.108936091
4289;149701611;0;;5.682806353;5.681803359
4290;172103811;0;;6.534840051;6.53474865
4291;264011111;0;;5.823553451;5.823536109
4292;192700211;0;;6.989055705;6.993479232
4293;375506411;0;;5.374936184;5.373989149
4294;85408611;0;;4.961850268;4.961472323
4295;242901811;0;;6.260687225;6.261234401
4296;88203811;0;;6.235500187;6.231743744
4297;86304611;0;;5.137349301;5.135886885
4298;259603611;0;;5.549827904;5.550755015
4299;365110811;0;;6.198943539;6.19752863
4300;42701611;0;;5.750330122;5.751559713
4301;153806711;0;;6.663626218;6.661672408
4302;322708411;0;;6.046680924;6.046708336
4303;184304922;0;;6.140043221;6.144925464
4304;109403811;0;;6.118631759;6.117576064
4305;245310111;0;;7.316371607;7.314894111
4306;240208611;0;;6.310297203;6.310957531
4307;364216911;0;;6.12093761;6.119614879
4308;291603811;0;;5.297444485;5.294116175
4309;72108311;0;;4.929265971;4.930253003
4310;64203311;0;;6.34709272;6.348232131
4311;313210211;0;;6.112520784;6.112961575
4312;349902511;0;;6.573629703;6.577630931
4313;90809311;0;;5.849145736;5.854958003
4314;105111211;0;;5.027908245;5.030148716
4315;319202111;0;;6.027288093;6.028253542
4316;198600311;0;;5.963049335;5.966573796
4317;305406411;0;;5.370230019;5.369902019
4318;281204111;0;;4.994481047;4.997677772
4319;109707511;0;;6.158616132;6.160167988
4320;189907711;0;;6.449992582;6.451972893
4321;39911111;0;;6.138252369;6.138104989
4322;274307911;0;;6.734498095;6.734096357
4323;36000911;0;;6.148858189;6.148594201
4324;220401111;0;;6.412486963;6.407295784
4325;237908111;0;;6.105648671;6.107233229
4326;231909311;0;;5.23957132;5.238749091
4327;138603111;0;;6.014141239;6.012349483
4328;166003511;0;;6.522442146;6.522041865
4329;244302511;0;;5.789861292;5.790024105
4330;285404211;0;;6.16712055;6.169910553
4331;96704211;0;;5.522770683;5.527002898
4332;228104111;0;;6.111702754;6.110982851
4333;31908911;0;;4.898682973;4.899950224
4334;10107511;0;;5.111235102;5.112098234
4335;132307011;0;;5.441899318;5.439158071
4336;341408011;0;;5.38781196;5.386702177
4337;277602811;0;;5.212817504;5.204895766
4338;201102711;0;;6.462397083;6.462730267
4339;86610211;0;;5.281697359;5.283681018
4340;12604411;0;;6.114657255;6.114215848
4341;41207211;0;;6.206927197;6.203150271
4342;185300211;0;;6.40871726;6.407825655
4343;178408911;0;;6.166162412;6.162377763
4344;177802511;0;;6.393295705;6.392963704
4345;402402211;0;;5.003631443;5.004646243
4346;226807311;0;;5.644257363;5.641081281
4347;233907011;0;;5.268619806;5.268484668
4348;383001211;0;;6.231639594;6.232165924
4349;214809111;0;;6.102178872;6.098723292
4350;234005811;0;;5.014140668;5.011266318
4351;49409911;0;;5.639167333;5.637425028
4352;126205711;0;;6.108644832;6.109680532
4353;263407111;0;;5.115610348;5.11363321
4354;275306611;0;;6.087896574;6.091836463
4355;334303411;0;;5.857347836;5.853630951
4356;199304111;0;;6.072786827;6.073450985
4357;283714511;0;;6.163607186;6.163166398
4358;4601511;0;;5.925907109;5.922325526
4359;89808611;0;;6.024224245;6.027232001
4360;347006811;0;;5.256500283;5.255947547
4361;362816911;0;;6.583610983;6.580042465
4362;95209311;0;;5.102170472;5.10370207
4363;67407811;0;;5.048898266;5.05010901
4364;164106911;0;;5.363318667;5.357909201
4365;257304911;0;;5.652263434;5.651296245
4366;31215411;0;;5.553571545;5.554035028
4367;302303411;0;;6.946177165;6.946985262
4368;155607411;0;;5.518611626;5.516824411
4369;369613411;0;;6.350076437;6.350022665
4370;170111711;0;;6.376727796;6.376100296
4371;307604811;0;;5.121619739;5.120487516
4372;31904411;0;;5.468560338;5.465966796
4373;278904111;0;;4.868564073;4.87039138
4374;21209911;0;;5.221187956;5.222128019
4375;300206111;0;;6.108603156;6.108392798
4376;146404022;0;;6.281358844;6.281594325
4377;320200711;0;;6.20382889;6.203572823
4378;201204011;0;;6.97424387;6.973427272
4379;258203411;0;;6.290367078;6.289133365
4380;113904711;0;;6.250060482;6.245761788
4381;262711411;0;;5.378947866;5.382801392
4382;39211311;0;;6.063167569;6.062958014
4383;338307811;0;;5.235941819;5.233897038
4384;272907211;0;;5.793843523;5.791871362
4385;129608411;0;;5.878310243;5.881598734
4386;77603311;0;;6.807932496;6.805107944
4387;330008611;0;;7.011548335;7.009885021
4388;342310311;0;;5.374600916;5.376524133
4389;82106011;0;;5.390279632;5.38930324
4390;182712611;0;;6.740630749;6.740008877
4391;288104511;0;;5.231716628;5.228987804
4392;347104611;0;;4.980544909;4.980642891
4393;19902411;0;;5.723059693;5.725160279
4394;5600111;0;;5.537499437;5.540188056
4395;155501211;0;;5.917339265;5.917156331
4396;2101011;0;;5.229859627;5.228752668
4397;40902711;0;;6.137372844;6.138919663
4398;293300511;0;;5.177050728;5.172639444
4399;55802311;0;;6.046371609;6.049188083
4400;279006711;0;;5.387853812;5.386362329
4401;9108411;0;;4.868098217;4.868339586
4402;22109111;0;;5.18177778;5.182829202
4403;16506511;0;;6.979214724;6.979997629
4404;75311311;0;;5.684583345;5.682905174
4405;179212811;0;;6.755870123;6.755431808
4406;179206811;0;;6.120522959;6.120276545
4407;325103411;0;;6.555200654;6.553760774
4408;20202011;0;;5.652860524;5.6525347
4409;72501611;0;;4.891541566;4.892983961
4410;268000111;0;;6.549027454;6.548613559
4411;272411511;0;;5.965705807;5.96804256
4412;93203311;0;;5.530770695;5.530416678
4413;243902811;0;;6.094198103;6.091680623
4414;306605111;0;;4.951193173;4.95097913
4415;52107111;0;;6.253663866;6.255786403
4416;8508811;0;;4.836674614;4.836932405
4417;101400711;0;;5.806024006;5.803008829
4418;233200411;0;;5.277680092;5.279277619
4419;241601011;0;;6.236938445;6.236406452
4420;205400811;0;;6.052549896;6.050017934
4421;291012611;0;;5.507851004;5.504048653
4422;257601311;0;;5.9013725;5.902039426
4423;301710011;0;;5.682443576;5.683561305
4424;221702511;0;;5.689150759;5.694613258
4425;167914711;0;;5.888207335;5.88627369
4426;310206811;0;;6.75806636;6.757196871
4427;306501411;0;;6.75826491;6.756914142
4428;305606911;0;;5.468123946;5.468072995
4429;278803611;0;;5.795734453;5.791346116
4430;79903611;0;;5.778543582;5.78272701
4431;223104011;0;;7.248886336;7.243761634
4432;149108011;0;;6.590123061;6.59163821
4433;340006511;0;;5.378494509;5.381367908
4434;169100511;0;;5.979426798;5.980595954
4435;304414511;0;;5.160773819;5.160873848
4436;334803011;0;;5.600290423;5.599350683
4437;111600811;0;;6.66439837;6.659915058
4438;223312311;0;;7.030871493;7.031001112
4439;379407111;0;;5.957238799;5.955870438
4440;323904722;0;;5.855283374;5.854452863
4441;203603311;0;;6.336176729;6.335526527
4442;298802111;0;;6.348651101;6.348205667
4443;176611611;0;;6.443332428;6.446318023
4444;205204011;0;;5.356840938;5.356918823
4445;359110411;0;;5.430362397;5.429276242
4446;12312211;0;;5.391680424;5.389621352
4447;151814611;0;;5.162618744;5.162981548
4448;69709011;0;;4.925871242;4.927675607
4449;184801411;0;;5.91908701;5.918857314
4450;247502111;0;;6.159926024;6.160448131
4451;29411311;0;;5.456899838;5.458865886
4452;141003811;0;;6.968841215;6.969455358
4453;257002711;0;;6.752506873;6.754313028
4454;303009011;0;;6.329562924;6.330741534
4455;231906711;0;;5.317434223;5.314490982
4456;183501611;0;;6.117627407;6.118600463
4457;3003711;0;;5.208815024;5.210835474
4458;281807911;0;;5.108476238;5.106662045
4459;24503611;0;;5.381213225;5.381637804
4460;117114211;0;;6.412151968;6.413017896
4461;41509411;0;;6.105599458;6.106173334
4462;106708311;0;;5.215293259;5.213320542
4463;287802311;0;;5.897577344;5.899139659
4464;396503511;0;;6.761997861;6.765537042
4465;373009212;0;;5.884865282;5.879353191
4466;289311211;0;;5.263053429;5.25779485
4467;234907511;0;;4.780699269;4.781090844
4468;25208411;0;;5.21795843;5.216645731
4469;136500111;0;;6.015192409;6.015284596
4470;7601111;0;;5.508321357;5.504696434
4471;278007211;0;;5.893452667;5.894216801
4472;353603311;0;;4.863099257;4.86436581
4473;321610311;0;;5.923026449;5.920084403
4474;17909211;0;;5.907394426;5.91150526
4475;395613311;0;;6.255595037;6.258324915
4476;17408611;0;;5.419212949;5.418149961
4477;333104611;0;;6.092014099;6.093501523
4478;167002911;0;;5.965511213;5.9672414
4479;351312713;0;;6.225685233;6.223133158
4480;107413011;0;;4.92383404;4.92242967
4481;40804611;0;;6.019470995;6.019069136
4482;330903711;0;;5.692698802;5.691161669
4483;188002411;0;;6.212178236;6.210676696
4484;352501611;0;;5.6285248;5.626391805
4485;82001811;0;;6.038084238;6.036077616
4486;37904311;0;;6.171731859;6.17327879
4487;72707111;0;;4.878895211;4.880661808
4488;361246311;0;;5.395157158;5.39425905
4489;109603611;0;;5.743671014;5.744078581
4490;359914311;0;;5.094332223;5.09187588
4491;155703111;0;;6.031950933;6.032659732
4492;296008623;0;;6.136448199;6.136302307
4493;238108911;0;;6.234366341;6.232548726
4494;301603411;0;;6.077869066;6.078078443
4495;5105311;0;;5.46980722;5.468742233
4496;321003711;0;;6.450641222;6.452022067
4497;95100711;0;;4.948154292;4.944480609
4498;120707011;0;;6.15724823;6.156310551
4499;147204111;0;;5.877265593;5.878240967
4500;159603311;0;;6.337842995;6.337198545
4501;176902611;0;;6.1139138;6.116860144
4502;121901011;0;;6.153010031;6.155022218
4503;153601611;0;;7.312089306;7.311764232
4504;77206711;0;;6.197434485;6.194698258
4505;164307911;0;;5.889033738;5.887902202
4506;294201411;0;;4.899972997;4.898357271
4507;32806711;0;;4.858890859;4.858495156
4508;231208311;0;;4.815496916;4.820017781
4509;375014911;0;;5.558103716;5.559456321
4510;25500511;0;;5.33404117;5.332574573
4511;97708011;0;;5.484219266;5.483562374
4512;385610711;0;;5.691250356;5.69060505
4513;106105211;0;;5.039401598;5.04061592
4514;378901311;0;;6.067889499;6.069903216
4515;83310611;0;;5.321025129;5.329438346
4516;379116011;0;;6.088336637;6.088980778
